X                       ,Y                       ,T   
5.399999999999999939e-02,1.260000000000000009e-01,3.158964000000000283e+02
7.199999999999999456e-02,1.260000000000000009e-01,3.158990999999999758e+02
8.999999999999999667e-02,1.260000000000000009e-01,3.159017000000000053e+02
1.079999999999999988e-01,1.260000000000000009e-01,3.159041000000000281e+02
1.260000000000000009e-01,1.260000000000000009e-01,3.159064999999999941e+02
1.439999999999999891e-01,1.260000000000000009e-01,3.159087000000000103e+02
1.620000000000000051e-01,1.260000000000000009e-01,3.159107999999999947e+02
1.799999999999999933e-01,1.260000000000000009e-01,3.159128000000000043e+02
1.980000000000000093e-01,1.260000000000000009e-01,3.159146999999999821e+02
2.159999999999999976e-01,1.260000000000000009e-01,3.159164000000000101e+02
2.340000000000000135e-01,1.260000000000000009e-01,3.159180999999999813e+02
2.520000000000000018e-01,1.260000000000000009e-01,3.159196000000000026e+02
2.700000000000000178e-01,1.260000000000000009e-01,3.159209999999999923e+02
2.879999999999999782e-01,1.260000000000000009e-01,3.159223000000000070e+02
3.059999999999999942e-01,1.260000000000000009e-01,3.159234000000000151e+02
3.240000000000000102e-01,1.260000000000000009e-01,3.159243999999999915e+02
3.420000000000000262e-01,1.260000000000000009e-01,3.159252999999999929e+02
3.599999999999999867e-01,1.260000000000000009e-01,3.159261000000000195e+02
3.780000000000000027e-01,1.260000000000000009e-01,3.159266999999999825e+02
3.960000000000000187e-01,1.260000000000000009e-01,3.159272000000000276e+02
4.139999999999999791e-01,1.260000000000000009e-01,3.159275999999999840e+02
4.319999999999999951e-01,1.260000000000000009e-01,3.159279000000000224e+02
4.500000000000000111e-01,1.260000000000000009e-01,3.159279999999999973e+02
4.680000000000000271e-01,1.260000000000000009e-01,3.159279999999999973e+02
4.859999999999999876e-01,1.260000000000000009e-01,3.159279000000000224e+02
5.040000000000000036e-01,1.260000000000000009e-01,3.159275999999999840e+02
5.220000000000000195e-01,1.260000000000000009e-01,3.159272000000000276e+02
5.400000000000000355e-01,1.260000000000000009e-01,3.159266999999999825e+02
5.580000000000000515e-01,1.260000000000000009e-01,3.159261000000000195e+02
5.759999999999999565e-01,1.260000000000000009e-01,3.159252999999999929e+02
5.939999999999999725e-01,1.260000000000000009e-01,3.159243999999999915e+02
6.119999999999999885e-01,1.260000000000000009e-01,3.159234000000000151e+02
6.300000000000000044e-01,1.260000000000000009e-01,3.159223000000000070e+02
6.480000000000000204e-01,1.260000000000000009e-01,3.159209999999999923e+02
6.660000000000000364e-01,1.260000000000000009e-01,3.159196000000000026e+02
6.840000000000000524e-01,1.260000000000000009e-01,3.159180999999999813e+02
7.019999999999999574e-01,1.260000000000000009e-01,3.159164000000000101e+02
7.199999999999999734e-01,1.260000000000000009e-01,3.159146999999999821e+02
7.379999999999999893e-01,1.260000000000000009e-01,3.159128000000000043e+02
7.560000000000000053e-01,1.260000000000000009e-01,3.159107999999999947e+02
7.740000000000000213e-01,1.260000000000000009e-01,3.159087000000000103e+02
7.920000000000000373e-01,1.260000000000000009e-01,3.159064999999999941e+02
8.100000000000000533e-01,1.260000000000000009e-01,3.159041000000000281e+02
8.279999999999999583e-01,1.260000000000000009e-01,3.159017000000000053e+02
8.459999999999999742e-01,1.260000000000000009e-01,3.158990999999999758e+02
8.639999999999999902e-01,1.260000000000000009e-01,3.158964000000000283e+02
8.820000000000000062e-01,1.260000000000000009e-01,3.158935999999999922e+02
9.000000000000000222e-01,1.260000000000000009e-01,3.158906999999999812e+02
1.799999999999999864e-02,1.320000000000000062e-01,3.149329000000000178e+02
3.599999999999999728e-02,1.320000000000000062e-01,3.149356000000000222e+02
5.399999999999999939e-02,1.320000000000000062e-01,3.149381999999999948e+02
7.199999999999999456e-02,1.320000000000000062e-01,3.149406000000000176e+02
8.999999999999999667e-02,1.320000000000000062e-01,3.149429999999999836e+02
1.079999999999999988e-01,1.320000000000000062e-01,3.149452999999999747e+02
1.260000000000000009e-01,1.320000000000000062e-01,3.149474000000000160e+02
1.439999999999999891e-01,1.320000000000000062e-01,3.149495000000000005e+02
1.620000000000000051e-01,1.320000000000000062e-01,3.149515000000000100e+02
1.799999999999999933e-01,1.320000000000000062e-01,3.149533000000000129e+02
1.980000000000000093e-01,1.320000000000000062e-01,3.149549999999999841e+02
2.159999999999999976e-01,1.320000000000000062e-01,3.149565999999999804e+02
2.340000000000000135e-01,1.320000000000000062e-01,3.149581000000000017e+02
2.520000000000000018e-01,1.320000000000000062e-01,3.149594999999999914e+02
2.700000000000000178e-01,1.320000000000000062e-01,3.149608000000000061e+02
2.879999999999999782e-01,1.320000000000000062e-01,3.149619999999999891e+02
3.059999999999999942e-01,1.320000000000000062e-01,3.149630000000000223e+02
3.240000000000000102e-01,1.320000000000000062e-01,3.149639999999999986e+02
3.420000000000000262e-01,1.320000000000000062e-01,3.149648000000000252e+02
3.599999999999999867e-01,1.320000000000000062e-01,3.149655000000000200e+02
3.780000000000000027e-01,1.320000000000000062e-01,3.149660999999999831e+02
3.960000000000000187e-01,1.320000000000000062e-01,3.149666000000000281e+02
4.139999999999999791e-01,1.320000000000000062e-01,3.149669000000000096e+02
4.319999999999999951e-01,1.320000000000000062e-01,3.149671000000000163e+02
4.500000000000000111e-01,1.320000000000000062e-01,3.149673000000000229e+02
4.680000000000000271e-01,1.320000000000000062e-01,3.149673000000000229e+02
4.859999999999999876e-01,1.320000000000000062e-01,3.149671000000000163e+02
5.040000000000000036e-01,1.320000000000000062e-01,3.149669000000000096e+02
5.220000000000000195e-01,1.320000000000000062e-01,3.149666000000000281e+02
5.400000000000000355e-01,1.320000000000000062e-01,3.149660999999999831e+02
5.580000000000000515e-01,1.320000000000000062e-01,3.149655000000000200e+02
5.759999999999999565e-01,1.320000000000000062e-01,3.149648000000000252e+02
5.939999999999999725e-01,1.320000000000000062e-01,3.149639999999999986e+02
6.119999999999999885e-01,1.320000000000000062e-01,3.149630000000000223e+02
6.300000000000000044e-01,1.320000000000000062e-01,3.149619999999999891e+02
6.480000000000000204e-01,1.320000000000000062e-01,3.149608000000000061e+02
6.660000000000000364e-01,1.320000000000000062e-01,3.149594999999999914e+02
6.840000000000000524e-01,1.320000000000000062e-01,3.149581000000000017e+02
7.019999999999999574e-01,1.320000000000000062e-01,3.149565999999999804e+02
7.199999999999999734e-01,1.320000000000000062e-01,3.149549999999999841e+02
7.379999999999999893e-01,1.320000000000000062e-01,3.149533000000000129e+02
7.560000000000000053e-01,1.320000000000000062e-01,3.149515000000000100e+02
7.740000000000000213e-01,1.320000000000000062e-01,3.149495000000000005e+02
7.920000000000000373e-01,1.320000000000000062e-01,3.149474000000000160e+02
8.100000000000000533e-01,1.320000000000000062e-01,3.149452999999999747e+02
8.279999999999999583e-01,1.320000000000000062e-01,3.149429999999999836e+02
8.459999999999999742e-01,1.320000000000000062e-01,3.149406000000000176e+02
8.639999999999999902e-01,1.320000000000000062e-01,3.149381999999999948e+02
8.820000000000000062e-01,1.320000000000000062e-01,3.149356000000000222e+02
9.000000000000000222e-01,1.320000000000000062e-01,3.149329000000000178e+02
1.799999999999999864e-02,1.380000000000000115e-01,3.140428999999999746e+02
3.599999999999999728e-02,1.380000000000000115e-01,3.140453999999999724e+02
5.399999999999999939e-02,1.380000000000000115e-01,3.140477999999999952e+02
7.199999999999999456e-02,1.380000000000000115e-01,3.140500000000000114e+02
8.999999999999999667e-02,1.380000000000000115e-01,3.140522000000000276e+02
1.079999999999999988e-01,1.380000000000000115e-01,3.140543000000000120e+02
1.260000000000000009e-01,1.380000000000000115e-01,3.140563000000000216e+02
1.439999999999999891e-01,1.380000000000000115e-01,3.140581999999999994e+02
1.620000000000000051e-01,1.380000000000000115e-01,3.140600000000000023e+02
1.799999999999999933e-01,1.380000000000000115e-01,3.140616999999999734e+02
1.980000000000000093e-01,1.380000000000000115e-01,3.140633000000000266e+02
2.159999999999999976e-01,1.380000000000000115e-01,3.140647999999999911e+02
2.340000000000000135e-01,1.380000000000000115e-01,3.140661999999999807e+02
2.520000000000000018e-01,1.380000000000000115e-01,3.140674999999999955e+02
2.700000000000000178e-01,1.380000000000000115e-01,3.140686999999999784e+02
2.879999999999999782e-01,1.380000000000000115e-01,3.140697999999999865e+02
3.059999999999999942e-01,1.380000000000000115e-01,3.140706999999999880e+02
3.240000000000000102e-01,1.380000000000000115e-01,3.140715999999999894e+02
3.420000000000000262e-01,1.380000000000000115e-01,3.140724000000000160e+02
3.599999999999999867e-01,1.380000000000000115e-01,3.140729999999999791e+02
3.780000000000000027e-01,1.380000000000000115e-01,3.140735000000000241e+02
3.960000000000000187e-01,1.380000000000000115e-01,3.140740000000000123e+02
4.139999999999999791e-01,1.380000000000000115e-01,3.140742999999999938e+02
4.319999999999999951e-01,1.380000000000000115e-01,3.140745000000000005e+02
4.500000000000000111e-01,1.380000000000000115e-01,3.140745999999999754e+02
4.680000000000000271e-01,1.380000000000000115e-01,3.140745999999999754e+02
4.859999999999999876e-01,1.380000000000000115e-01,3.140745000000000005e+02
5.040000000000000036e-01,1.380000000000000115e-01,3.140742999999999938e+02
5.220000000000000195e-01,1.380000000000000115e-01,3.140740000000000123e+02
5.400000000000000355e-01,1.380000000000000115e-01,3.140735000000000241e+02
5.580000000000000515e-01,1.380000000000000115e-01,3.140729999999999791e+02
5.759999999999999565e-01,1.380000000000000115e-01,3.140724000000000160e+02
5.939999999999999725e-01,1.380000000000000115e-01,3.140715999999999894e+02
6.119999999999999885e-01,1.380000000000000115e-01,3.140706999999999880e+02
6.300000000000000044e-01,1.380000000000000115e-01,3.140697999999999865e+02
6.480000000000000204e-01,1.380000000000000115e-01,3.140686999999999784e+02
6.660000000000000364e-01,1.380000000000000115e-01,3.140674999999999955e+02
6.840000000000000524e-01,1.380000000000000115e-01,3.140661999999999807e+02
7.019999999999999574e-01,1.380000000000000115e-01,3.140647999999999911e+02
7.199999999999999734e-01,1.380000000000000115e-01,3.140633000000000266e+02
7.379999999999999893e-01,1.380000000000000115e-01,3.140616999999999734e+02
7.560000000000000053e-01,1.380000000000000115e-01,3.140600000000000023e+02
7.740000000000000213e-01,1.380000000000000115e-01,3.140581999999999994e+02
7.920000000000000373e-01,1.380000000000000115e-01,3.140563000000000216e+02
8.100000000000000533e-01,1.380000000000000115e-01,3.140543000000000120e+02
8.279999999999999583e-01,1.380000000000000115e-01,3.140522000000000276e+02
8.459999999999999742e-01,1.380000000000000115e-01,3.140500000000000114e+02
8.639999999999999902e-01,1.380000000000000115e-01,3.140477999999999952e+02
8.820000000000000062e-01,1.380000000000000115e-01,3.140453999999999724e+02
9.000000000000000222e-01,1.380000000000000115e-01,3.140428999999999746e+02
1.799999999999999864e-02,1.439999999999999891e-01,3.132157000000000266e+02
3.599999999999999728e-02,1.439999999999999891e-01,3.132180000000000177e+02
5.399999999999999939e-02,1.439999999999999891e-01,3.132201999999999771e+02
7.199999999999999456e-02,1.439999999999999891e-01,3.132223000000000184e+02
8.999999999999999667e-02,1.439999999999999891e-01,3.132244000000000028e+02
1.079999999999999988e-01,1.439999999999999891e-01,3.132262999999999806e+02
1.260000000000000009e-01,1.439999999999999891e-01,3.132282000000000153e+02
1.439999999999999891e-01,1.439999999999999891e-01,3.132298999999999864e+02
1.620000000000000051e-01,1.439999999999999891e-01,3.132316000000000145e+02
1.799999999999999933e-01,1.439999999999999891e-01,3.132332000000000107e+02
1.980000000000000093e-01,1.439999999999999891e-01,3.132346000000000004e+02
2.159999999999999976e-01,1.439999999999999891e-01,3.132359999999999900e+02
2.340000000000000135e-01,1.439999999999999891e-01,3.132373000000000047e+02
2.520000000000000018e-01,1.439999999999999891e-01,3.132384999999999877e+02
2.700000000000000178e-01,1.439999999999999891e-01,3.132395999999999958e+02
2.879999999999999782e-01,1.439999999999999891e-01,3.132405999999999722e+02
3.059999999999999942e-01,1.439999999999999891e-01,3.132414999999999736e+02
3.240000000000000102e-01,1.439999999999999891e-01,3.132423000000000002e+02
3.420000000000000262e-01,1.439999999999999891e-01,3.132429999999999950e+02
3.599999999999999867e-01,1.439999999999999891e-01,3.132436000000000149e+02
3.780000000000000027e-01,1.439999999999999891e-01,3.132441000000000031e+02
3.960000000000000187e-01,1.439999999999999891e-01,3.132445000000000164e+02
4.139999999999999791e-01,1.439999999999999891e-01,3.132447999999999979e+02
4.319999999999999951e-01,1.439999999999999891e-01,3.132450000000000045e+02
4.500000000000000111e-01,1.439999999999999891e-01,3.132450999999999794e+02
4.680000000000000271e-01,1.439999999999999891e-01,3.132450999999999794e+02
4.859999999999999876e-01,1.439999999999999891e-01,3.132450000000000045e+02
5.040000000000000036e-01,1.439999999999999891e-01,3.132447999999999979e+02
5.220000000000000195e-01,1.439999999999999891e-01,3.132445000000000164e+02
5.400000000000000355e-01,1.439999999999999891e-01,3.132441000000000031e+02
5.580000000000000515e-01,1.439999999999999891e-01,3.132436000000000149e+02
5.759999999999999565e-01,1.439999999999999891e-01,3.132429999999999950e+02
5.939999999999999725e-01,1.439999999999999891e-01,3.132423000000000002e+02
6.119999999999999885e-01,1.439999999999999891e-01,3.132414999999999736e+02
6.300000000000000044e-01,1.439999999999999891e-01,3.132405999999999722e+02
6.480000000000000204e-01,1.439999999999999891e-01,3.132395999999999958e+02
6.660000000000000364e-01,1.439999999999999891e-01,3.132384999999999877e+02
6.840000000000000524e-01,1.439999999999999891e-01,3.132373000000000047e+02
7.019999999999999574e-01,1.439999999999999891e-01,3.132359999999999900e+02
7.199999999999999734e-01,1.439999999999999891e-01,3.132346000000000004e+02
7.379999999999999893e-01,1.439999999999999891e-01,3.132332000000000107e+02
7.560000000000000053e-01,1.439999999999999891e-01,3.132316000000000145e+02
7.740000000000000213e-01,1.439999999999999891e-01,3.132298999999999864e+02
7.920000000000000373e-01,1.439999999999999891e-01,3.132282000000000153e+02
8.100000000000000533e-01,1.439999999999999891e-01,3.132262999999999806e+02
8.279999999999999583e-01,1.439999999999999891e-01,3.132244000000000028e+02
8.459999999999999742e-01,1.439999999999999891e-01,3.132223000000000184e+02
8.639999999999999902e-01,1.439999999999999891e-01,3.132201999999999771e+02
8.820000000000000062e-01,1.439999999999999891e-01,3.132180000000000177e+02
9.000000000000000222e-01,1.439999999999999891e-01,3.132157000000000266e+02
1.799999999999999864e-02,1.499999999999999944e-01,3.124467999999999961e+02
3.599999999999999728e-02,1.499999999999999944e-01,3.124488999999999805e+02
5.399999999999999939e-02,1.499999999999999944e-01,3.124510000000000218e+02
7.199999999999999456e-02,1.499999999999999944e-01,3.124529999999999745e+02
8.999999999999999667e-02,1.499999999999999944e-01,3.124549000000000092e+02
1.079999999999999988e-01,1.499999999999999944e-01,3.124567000000000121e+02
1.260000000000000009e-01,1.499999999999999944e-01,3.124583999999999833e+02
1.439999999999999891e-01,1.499999999999999944e-01,3.124599999999999795e+02
1.620000000000000051e-01,1.499999999999999944e-01,3.124615999999999758e+02
1.799999999999999933e-01,1.499999999999999944e-01,3.124630000000000223e+02
1.980000000000000093e-01,1.499999999999999944e-01,3.124644000000000119e+02
2.159999999999999976e-01,1.499999999999999944e-01,3.124657000000000266e+02
2.340000000000000135e-01,1.499999999999999944e-01,3.124669000000000096e+02
2.520000000000000018e-01,1.499999999999999944e-01,3.124680000000000177e+02
